ListingKey,ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,EstimatedReturn,BorrowerRate,ProsperRatingAlpha,ProsperScore,ListingCategory,BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,InquiriesLast6Months,CurrentDelinquencies,DelinquenciesLast7Years,BankcardUtilization,IncomeRange,StatedMonthlyIncome,TotalProsperLoans,LoanOriginalAmount,Recommendations,QuarterCreditPulled,LoanRange,Top5ListingCategory
9F153595704027269A92147,2013-11-15,36,Current,,0.15324,0.07284,0.1249,A,9,Debt Consolidation,NY,Accountant/CPA,Employed,40,False,2013-11-15,680,699,11,11,13,1,0,0,0.35,"$100,000+",11458.333333,0,10000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
9F1C3571499726881BB2FDD,2013-02-25,36,Completed,2013-05-09,0.06998,0.046,0.0666,AA,9,Debt Consolidation,TX,Professional,Employed,43,True,2013-02-25,740,759,11,11,35,1,0,0,0.36,"$100,000+",11083.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
43033543617053247D83EBE,2012-04-06,36,Current,,0.12782,0.0567,0.0999,A,9,Home Improvement,MO,Computer Programmer,Employed,132,True,2012-04-06,720,739,11,10,25,0,0,0,0.58,"$100,000+",10666.666667,0,8000,0,Q2,"(5000.0, 10000.0]",Home Improvement
43073543755362157093558,2012-04-12,36,Completed,2013-08-09,0.12427,0.0662,0.0964,A,8,Debt Consolidation,TN,Sales - Commission,Employed,206,True,2012-04-12,720,739,11,10,35,0,0,0,0.98,"$100,000+",28935.833333,1,11500,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
1E2C3596220084086842258,2013-12-14,60,Current,,0.17327,0.07463,0.15,B,7,Debt Consolidation,MN,Executive,Employed,77,True,2013-12-14,700,719,21,18,46,1,0,0,0.91,"$100,000+",25000.0,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
1E533533768579520FD7003,2011-12-15,36,Current,,0.19108,0.09,0.1621,B,8,Debt Consolidation,PA,Sales - Commission,Employed,33,False,2011-12-15,720,739,5,5,21,2,1,35,0.07,"$100,000+",20833.333333,0,8000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
913E3589595405802845590,2013-09-27,36,Current,,0.15833,0.07487,0.1299,A,9,Debt Consolidation,NY,Executive,Employed,97,True,2013-09-27,720,739,15,13,47,1,0,0,0.63,"$100,000+",17500.0,0,35000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
DF783555319917731584A70,2012-08-09,36,Current,,0.15833,0.0796,0.1299,A,6,Debt Consolidation,TX,Professional,Employed,60,False,2012-08-09,720,739,9,8,26,4,0,0,0.42,"$100,000+",11666.666667,1,12000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
DF8F3555747729391BC05E1,2012-08-26,36,Current,,0.21025,0.0973,0.1734,C,4,Other,CA,Engineer - Mechanical,Employed,28,True,2012-08-26,680,699,13,8,24,2,2,22,0.35,"$100,000+",11083.333333,1,6000,0,Q3,"(5000.0, 10000.0]",Other
3CEC35775890355095A1B03,2013-05-07,60,Current,,0.21156,0.1044,0.1874,C,8,Home Improvement,GA,Analyst,Employed,172,True,2013-05-07,660,679,18,16,41,1,0,0,0.84,"$100,000+",10833.333333,1,12500,0,Q2,"(10000.0, 15000.0]",Home Improvement
39B035145553920226721AB,2011-05-14,36,Completed,2013-02-21,0.25424,0.1048,0.2199,D,5,Other,MD,Analyst,Employed,116,False,2011-05-14,640,659,31,31,56,0,0,0,0.79,"$100,000+",11000.0,2,2500,0,Q2,"(999.999, 4000.0]",Other
B2413550292564380DF404A,2012-06-11,36,Current,,0.21372,0.1074,0.1768,B,9,Debt Consolidation,MD,Professional,Employed,22,False,2012-06-11,700,719,6,6,17,0,0,9,0.93,"$100,000+",12916.666667,0,4000,0,Q2,"(999.999, 4000.0]",Debt Consolidation
ECE035754862256394976EA,2013-04-09,36,Current,,0.27285,0.1039,0.2346,D,5,Debt Consolidation,DC,Civil Service,Employed,308,True,2013-04-09,640,659,20,20,44,0,2,30,0.97,"$100,000+",11666.666667,2,6500,0,Q2,"(5000.0, 10000.0]",Debt Consolidation
1E9F3553896550503DA02DA,2012-08-11,36,Past Due (91-120 days),,0.33051,0.1256,0.2909,E,6,Debt Consolidation,NY,Executive,Employed,172,True,2012-08-11,660,679,14,14,41,2,0,0,0.97,"$100,000+",13250.0,0,4000,0,Q3,"(999.999, 4000.0]",Debt Consolidation
A675357941645299241DA8F,2013-05-21,60,Current,,0.19364,0.0963,0.1699,B,5,Business,FL,Accountant/CPA,Employed,19,False,2013-08-05,700,719,10,7,29,1,3,9,0.86,"$100,000+",11666.666667,0,15000,0,Q3,"(10000.0, 15000.0]",Business
A6923590996364104D257FC,2013-09-27,36,Current,,0.27623,0.09609,0.2379,D,4,Debt Consolidation,CA,Analyst,Employed,156,True,2013-09-27,640,659,15,13,41,2,0,0,0.73,"$100,000+",15000.0,0,6500,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
5ADF35788341673556D880E,2013-05-08,60,Current,,0.23052,0.1105,0.2059,C,7,Debt Consolidation,CA,Analyst,Employed,4,False,2013-05-08,660,679,9,7,16,0,0,0,0.63,"$100,000+",10000.0,0,20000,0,Q2,"(15000.0, 35000.0]",Debt Consolidation
A4DF3596850377631EC7983,2013-12-04,36,Current,,0.20524,0.07824,0.1685,C,4,Vacation,VA,Other,Employed,42,True,2013-12-04,720,739,22,22,49,1,0,0,0.67,"$100,000+",12416.666667,1,5000,0,Q4,"(4000.0, 5000.0]",Other
F9AE35900122142353D44BC,2013-09-17,60,Current,,0.3194,0.10941,0.2925,E,3,Debt Consolidation,CA,Professional,Employed,219,False,2013-09-17,680,699,24,23,48,2,0,0,0.44,"$100,000+",10333.333333,0,4000,0,Q3,"(999.999, 4000.0]",Debt Consolidation
A6B936033331720928801AE,2014-03-04,36,Current,,0.09469,0.04929,0.0809,AA,10,Debt Consolidation,CA,Professional,Employed,262,True,2014-03-04,760,779,10,9,43,1,0,0,0.36,"$100,000+",10416.666667,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
5DF83586568846454976BEE,2013-08-02,36,Current,,0.19645,0.0868,0.1599,B,5,Debt Consolidation,NY,Other,Employed,167,True,2013-08-02,740,759,15,13,34,0,0,0,0.86,"$100,000+",13333.333333,1,12000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
9C6635769142709191F40A8,2013-04-11,36,Current,,0.22354,0.095,0.1864,C,5,Other,MA,Sales - Commission,Employed,57,True,2013-04-11,720,739,7,7,36,0,0,0,0.99,"$100,000+",11666.666667,0,15000,0,Q2,"(10000.0, 15000.0]",Other
F8A6349916014923977E5DD,2010-11-10,36,Completed,2013-11-23,0.31053,0.1504,0.275,D,7,Other,GA,Professional,Employed,137,True,2010-10-26,660,679,8,7,39,2,7,9,0.97,"$100,000+",11333.333333,0,3500,0,Q4,"(999.999, 4000.0]",Other
F9C33569834319840A37459,2013-01-25,36,Current,,0.30285,0.1093,0.2639,E,2,Debt Consolidation,CO,Other,Self-employed,40,True,2013-01-25,740,759,14,14,34,0,0,0,0.8,"$100,000+",16250.0,0,4000,0,Q1,"(999.999, 4000.0]",Debt Consolidation
F9E134666088242082AD0F9,2009-10-30,36,Chargedoff,2010-08-13,0.37453,0.1399,0.35,HR,5,Student Use,NY,Professional,Full-time,230,True,2009-10-30,640,659,17,16,43,3,0,0,1.0,"$100,000+",18916.666667,0,5000,0,Q4,"(4000.0, 5000.0]",Other
A6E33504313557005B6C824,2010-12-29,36,Completed,2013-08-01,0.0799,0.0535,0.0765,AA,10,Home Improvement,MO,Doctor,Employed,161,True,2010-12-29,780,799,13,11,27,0,0,0,0.58,"$100,000+",20833.333333,1,10000,0,Q4,"(5000.0, 10000.0]",Home Improvement
339A3583673693178B46559,2013-07-15,36,Current,,0.19645,0.0868,0.1599,B,7,Debt Consolidation,CA,Nurse (RN),Employed,198,True,2013-07-16,700,719,16,15,27,1,0,0,0.82,"$100,000+",11833.333333,0,25000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
B46B3548159150632B21373,2012-05-30,36,Current,,0.18316,0.0926,0.1469,B,7,Wedding Loans,IN,Other,Employed,60,True,2012-05-30,720,739,13,13,44,3,0,0,0.65,"$100,000+",12500.0,1,6500,0,Q2,"(5000.0, 10000.0]",Other
FC1B3603145773951F7E075,2014-02-18,36,Current,,0.07957,0.04261,0.0659,AA,10,Debt Consolidation,FL,Executive,Employed,126,True,2014-02-18,720,739,10,10,31,0,0,3,0.61,"$100,000+",10833.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
F7213604645006985F654AD,2014-03-03,36,Current,,0.07957,0.04261,0.0659,AA,10,Debt Consolidation,HI,Other,Employed,158,False,2014-03-03,720,739,8,8,33,0,0,0,0.68,"$100,000+",10000.0,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
A7413585197963965A3E0C9,2013-07-17,60,Current,,0.24282,0.1133,0.2179,C,7,Debt Consolidation,MI,Engineer - Mechanical,Employed,59,False,2013-07-17,640,659,5,5,34,0,1,4,0.93,"$100,000+",18333.333333,0,25000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
5E9B35372309759727A21CC,2012-01-18,60,Current,,0.27246,0.1422,0.2468,C,7,Home Improvement,NJ,Skilled Labor,Employed,72,True,2012-01-18,660,679,12,11,28,4,1,2,0.65,"$100,000+",11666.666667,0,8500,0,Q1,"(5000.0, 10000.0]",Home Improvement
1E1E3577121551665338D6F,2013-05-09,36,Current,,0.19236,0.0858,0.1559,B,4,Debt Consolidation,MD,Civil Service,Employed,310,True,2013-05-09,780,799,19,17,32,3,0,0,0.56,"$100,000+",15333.333333,1,4000,0,Q2,"(999.999, 4000.0]",Debt Consolidation
1E3435734734877371B9A72,2013-03-04,60,Current,,0.15629,0.0782,0.1334,A,8,Debt Consolidation,AR,Sales - Commission,Employed,70,True,2013-02-24,740,759,8,6,22,0,0,0,0.88,"$100,000+",13806.833333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
1E48351447811789439D5C7,2011-05-01,36,Completed,2012-08-30,0.34621,0.1561,0.3099,E,6,Debt Consolidation,IL,Other,Employed,118,False,2011-07-04,640,659,8,8,22,2,5,7,0.65,"$100,000+",10416.666667,3,5000,0,Q3,"(4000.0, 5000.0]",Debt Consolidation
EB7235980233010300FDC58,2013-12-18,60,Current,,0.18555,0.07766,0.162,C,10,Debt Consolidation,IL,Professional,Employed,12,True,2013-12-18,660,679,22,22,36,0,0,0,0.57,"$100,000+",10000.0,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
EB753559675365341E8EADB,2012-10-08,36,Current,,0.13138,0.0631,0.1034,A,8,Home Improvement,CO,Other,Employed,57,True,2012-10-08,800,819,8,8,28,2,0,0,0.48,"$100,000+",13333.333333,0,18000,0,Q4,"(15000.0, 35000.0]",Home Improvement
EB7E359035327950467F1A1,2013-09-20,36,Current,,0.1709,0.07689,0.1349,B,8,Debt Consolidation,KS,Other,Employed,329,True,2013-09-20,740,759,14,13,35,1,0,0,0.68,"$100,000+",10500.0,0,6500,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
91A13540400300534360914,2012-02-16,36,Current,,0.22456,0.1083,0.1874,C,4,Debt Consolidation,CA,Executive,Employed,57,True,2012-02-16,700,719,27,26,42,1,0,0,0.88,"$100,000+",15166.666667,2,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
FFCD36035482550416F8C49,2014-02-15,36,Current,,0.19898,0.07766,0.162,C,6,Debt Consolidation,CA,Executive,Employed,33,False,2014-02-15,640,659,8,7,30,1,0,2,0.76,"$100,000+",11250.0,0,13333,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
EE7935890722071473E1058,2013-09-22,36,Current,,0.33215,0.10941,0.2925,E,3,Other,TX,Sales - Retail,Employed,145,True,2013-09-22,680,699,18,18,38,1,0,0,0.87,"$100,000+",11666.666667,0,10000,0,Q3,"(5000.0, 10000.0]",Other
F73F3539132432009F5D54B,2012-01-30,60,Current,,0.27246,0.1422,0.2468,C,7,Home Improvement,MI,Executive,Employed,19,True,2012-01-30,680,699,12,11,42,2,0,5,0.61,"$100,000+",11250.0,0,13000,0,Q1,"(10000.0, 15000.0]",Home Improvement
EF9735890808184375D540A,2013-09-20,36,Current,,0.30899,0.10423,0.2699,E,3,Business,NJ,Other,Employed,139,True,2013-09-20,660,679,16,13,41,1,3,44,0.85,"$100,000+",12500.0,0,4000,0,Q3,"(999.999, 4000.0]",Business
84853559072519520D409FE,2012-09-21,36,Current,,0.13697,0.0687,0.1089,A,8,Other,MD,Sales - Commission,Employed,123,False,2012-09-21,660,679,8,4,31,2,0,0,0.45,"$100,000+",18750.0,1,8000,0,Q3,"(5000.0, 10000.0]",Other
84983569949952322532020,2013-01-24,60,Current,,0.19313,0.11,0.1694,B,9,Business,CA,Computer Programmer,Employed,14,False,2013-01-24,660,679,6,6,32,2,7,8,0.27,"$100,000+",12083.333333,2,18000,0,Q1,"(15000.0, 35000.0]",Business
1E8A3590357663189E643E4,2013-09-20,60,Current,,0.25359,0.1147,0.2284,C,4,Auto,LA,Engineer - Chemical,Employed,167,True,2013-08-28,680,699,7,7,30,3,0,17,0.81,"$100,000+",10000.0,0,14000,0,Q3,"(10000.0, 15000.0]",Auto
5EE93590643448155FDD18D,2013-10-03,36,Current,,0.23898,0.08976,0.2015,C,3,Debt Consolidation,SC,Civil Service,Employed,55,True,2013-10-03,660,679,7,7,18,0,0,0,1.0,"$100,000+",12500.0,0,2000,0,Q4,"(999.999, 4000.0]",Debt Consolidation
5872347797240612657B0A2,2010-03-10,36,Completed,2011-03-24,0.09643,0.068,0.093,AA,9,Business,GA,Executive,Full-time,28,True,2010-03-10,840,859,13,13,54,0,0,0,0.01,"$100,000+",11641.666667,0,14500,0,Q1,"(10000.0, 15000.0]",Business
0B7635905157157233F65AB,2013-09-26,36,Current,,0.14409,0.06968,0.1159,A,7,Debt Consolidation,IN,Analyst,Employed,18,False,2013-09-26,700,719,11,11,14,1,0,0,0.64,"$100,000+",11250.0,0,8500,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
0B793568354959957EFD35E,2013-01-24,36,Current,,0.20053,0.0878,0.1639,B,6,Debt Consolidation,TX,Engineer - Chemical,Employed,311,True,2013-01-24,740,759,12,12,43,0,0,0,0.63,"$100,000+",10833.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
0B843507496765780F3BB16,2011-02-03,60,Current,,0.18915,0.1025,0.1749,B,8,Other,NC,Executive,Employed,118,True,2011-02-03,760,779,12,12,32,1,0,0,0.69,"$100,000+",13083.333333,0,15000,0,Q1,"(10000.0, 15000.0]",Other
EB263574553671328F0BD3C,2013-03-19,36,Past Due (1-15 days),,0.25013,0.0999,0.2124,C,5,Debt Consolidation,MO,Architect,Employed,218,True,2013-03-19,660,679,7,6,45,1,6,41,0.39,"$100,000+",12083.333333,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
F7533560595348892BA2BD5,2012-10-15,36,Completed,2013-02-28,0.09736,0.0549,0.0839,AA,10,Debt Consolidation,TX,Other,Employed,120,True,2012-10-15,760,779,6,5,18,1,0,0,0.36,"$100,000+",12500.0,0,17500,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
1D18356996221164286D770,2013-02-04,36,Current,,0.13697,0.0657,0.1089,A,9,Debt Consolidation,GA,Sales - Commission,Employed,187,True,2013-02-04,700,719,20,19,46,1,0,0,0.78,"$100,000+",11500.0,1,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
1D3C35233688050172B4139,2011-08-17,60,Current,,0.24252,0.144,0.2199,C,6,Debt Consolidation,NC,Sales - Commission,Employed,179,True,2011-08-17,660,679,19,16,52,0,0,0,0.6,"$100,000+",12500.0,2,12500,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
47EF3598450332424B3B8CB,2014-01-01,36,Current,,0.13189,0.06081,0.1039,A,7,Baby&Adoption,WI,Professional,Employed,103,True,2014-01-01,740,759,13,13,44,0,0,0,0.72,"$100,000+",12500.0,0,30000,0,Q1,"(15000.0, 35000.0]",Other
FAB23590400211315980ADF,2013-09-26,36,Past Due (31-60 days),,0.17601,0.0789,0.1399,B,6,Vacation,CA,Construction,Employed,120,True,2013-09-26,720,739,12,11,39,1,0,0,0.54,"$100,000+",13750.0,0,35000,0,Q3,"(15000.0, 35000.0]",Other
FAB4354758574188343A45C,2012-05-13,60,Current,,0.23318,0.1385,0.2085,B,8,Medical/Dental,OH,Professional,Employed,7,False,2012-05-13,680,699,5,5,8,1,0,0,0.58,"$100,000+",10000.0,0,15000,0,Q2,"(10000.0, 15000.0]",Other
91EB3586150044420C5082C,2013-08-05,60,Current,,0.18136,0.0905,0.1579,B,7,Debt Consolidation,NY,Sales - Commission,Full-time,148,False,2013-07-26,680,699,8,8,27,0,0,0,0.35,"$100,000+",10000.0,3,19000,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
91F5358292078321169C0F3,2013-07-03,60,Current,,0.31848,0.1241,0.2916,E,6,Home Improvement,PA,Other,Employed,73,True,2013-07-03,600,619,11,9,33,0,3,4,0.92,"$100,000+",10416.666667,1,4000,0,Q3,"(999.999, 4000.0]",Home Improvement
EFDE3602563345227AFAB56,2014-02-12,60,Current,,0.1858,0.07766,0.162,C,6,Debt Consolidation,MD,Professional,Self-employed,230,True,2014-02-10,720,739,22,21,41,0,0,0,0.71,"$100,000+",17166.666667,0,15000,0,Q1,"(10000.0, 15000.0]",Debt Consolidation
5F383584490462393403AC3,2013-07-10,60,Current,,0.18136,0.0905,0.1579,B,6,Debt Consolidation,MD,Clergy,Self-employed,270,True,2013-07-10,760,779,11,11,24,0,0,0,0.63,"$100,000+",16333.333333,0,10000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
FAD135475425756880B3C8B,2012-05-29,12,Completed,2013-05-17,0.31368,0.0682,0.2343,E,6,Other,OH,Military Officer,Employed,286,False,2012-05-29,640,659,11,8,37,1,0,22,0.69,"$100,000+",10625.0,0,4000,0,Q2,"(999.999, 4000.0]",Other
A5BB35973980694885AD551,2013-12-19,36,Current,,0.20524,0.07824,0.1685,C,4,Debt Consolidation,TX,Professional,Employed,125,False,2013-12-08,700,719,22,20,29,1,1,0,0.77,"$100,000+",10833.333333,0,10000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
65523569402115288A2B5C9,2013-01-23,36,Current,,0.09484,0.0552,0.0814,AA,10,Debt Consolidation,PA,Professional,Employed,196,True,2013-01-23,820,839,11,10,30,0,0,0,0.25,"$100,000+",12833.333333,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
5A9C3599635523572623715,2014-01-06,36,Current,,0.23847,0.0837,0.201,D,2,Debt Consolidation,VA,Attorney,Employed,295,True,2014-01-06,700,719,18,14,37,1,0,0,0.94,"$100,000+",20000.0,0,10000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
5A9E3588648481781615FC6,2013-09-15,60,Current,,0.20808,0.08724,0.184,C,6,Debt Consolidation,AR,Attorney,Employed,31,True,2013-09-15,680,699,12,11,24,1,0,0,0.81,"$100,000+",10000.0,0,22500,0,Q3,"(15000.0, 35000.0]",Debt Consolidation
B8323594658975980CB88DF,2013-11-09,36,Current,,0.13799,0.06663,0.1099,A,10,Debt Consolidation,CA,Tradesman - Electrician,Employed,145,True,2013-11-09,720,739,9,6,25,0,0,8,0.0,"$100,000+",11250.0,0,24000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
A7F63600910651474A8F2FF,2014-02-02,36,Current,,0.14206,0.06499,0.1139,A,8,Debt Consolidation,CA,Attorney,Employed,131,True,2014-01-21,660,679,22,21,51,0,0,0,0.89,"$100,000+",21333.333333,0,20000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
1F4735947007652910A6A64,2013-11-07,36,Current,,0.06726,0.04261,0.0605,AA,10,Debt Consolidation,CA,Sales - Commission,Employed,69,True,2013-11-07,800,819,6,4,18,0,0,0,0.07,"$100,000+",25000.0,0,14980,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
1E283592015002097D9A997,2013-10-03,36,Current,,0.06726,0.0426,0.0605,AA,10,Taxes,TN,Professional,Employed,49,True,2013-12-02,760,779,9,9,23,0,0,0,0.32,"$100,000+",10416.666667,1,6500,0,Q4,"(5000.0, 10000.0]",Other
E38F3550474603876764790,2012-06-17,60,Current,,0.27462,0.1442,0.2489,C,7,Debt Consolidation,TN,Executive,Employed,23,True,2012-06-17,740,759,19,16,58,0,0,0,0.87,"$100,000+",14583.333333,0,13000,0,Q2,"(10000.0, 15000.0]",Debt Consolidation
EFA435832949480409679BB,2013-07-09,60,Current,,0.17522,0.0876,0.1519,B,9,Home Improvement,CT,Accountant/CPA,Employed,110,True,2013-07-09,660,679,11,11,30,1,0,2,0.53,"$100,000+",19583.333333,3,17500,0,Q3,"(15000.0, 35000.0]",Home Improvement
EFAD3524234776057D595E2,2011-08-25,60,Current,,0.16289,0.1005,0.149,A,9,Debt Consolidation,NE,Other,Employed,251,True,2011-08-08,720,739,13,11,30,0,0,0,0.41,"$100,000+",10000.0,0,10000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
1B323591911898260C96343,2013-10-07,36,Current,,0.09,0.05047,0.0766,AA,10,Debt Consolidation,MI,Professional,Employed,78,True,2013-10-07,720,739,28,27,48,1,0,0,0.64,"$100,000+",29583.333333,1,9000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
EF25353343464550101BE01,2011-12-12,12,Completed,2012-12-20,0.28918,0.0688,0.19,D,5,Other,PA,Executive,Employed,203,True,2011-12-12,740,759,20,19,49,1,0,0,0.88,"$100,000+",11083.333333,0,3000,0,Q4,"(999.999, 4000.0]",Other
EF323533475485131D768D6,2011-12-12,60,Completed,2012-06-25,0.23477,0.142,0.2151,B,8,Debt Consolidation,NY,Professional,Employed,22,False,2011-12-12,680,699,9,7,14,2,0,0,0.66,"$100,000+",11666.666667,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
A898357186114354986B873,2013-02-15,36,Current,,0.24246,0.0984,0.2049,C,4,Debt Consolidation,WA,Executive,Employed,168,False,2013-02-15,700,719,6,6,32,0,0,0,0.98,"$100,000+",11833.333333,0,8000,0,Q1,"(5000.0, 10000.0]",Debt Consolidation
1F2D3575696340443A8D566,2013-04-03,36,Current,,0.19645,0.0868,0.1599,B,7,Medical/Dental,AL,Doctor,Employed,2,True,2013-04-03,740,759,7,5,15,0,0,0,0.83,"$100,000+",10000.0,0,15000,0,Q2,"(10000.0, 15000.0]",Other
1F623595700369401262136,2013-12-04,60,Current,,0.14147,0.06706,0.1189,A,10,Debt Consolidation,MI,Accountant/CPA,Employed,299,True,2013-12-04,720,739,18,16,28,0,0,0,0.77,"$100,000+",11666.666667,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
1FA235570406315310A113A,2012-09-05,36,Completed,2013-12-06,0.22712,0.1033,0.1899,C,8,Debt Consolidation,FL,Professional,Full-time,260,False,2012-09-05,600,619,16,14,40,0,0,0,0.87,"$100,000+",14224.0,3,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
EF4635486900931727B0B3A,2012-06-04,36,Current,,0.21372,0.1074,0.1768,B,8,Other,MO,Executive,Employed,101,True,2012-06-04,720,739,7,7,26,0,0,0,0.92,"$100,000+",12083.333333,0,5000,0,Q2,"(4000.0, 5000.0]",Other
72343580021268379703D19,2013-05-21,60,Current,,0.21566,0.1053,0.1914,C,5,Debt Consolidation,OH,Attorney,Employed,56,True,2013-05-24,760,779,9,9,26,0,0,0,0.69,"$100,000+",12500.0,0,10000,0,Q2,"(5000.0, 10000.0]",Debt Consolidation
B0093599464863351E62B41,2014-01-15,36,Current,,0.17151,0.07192,0.1355,B,9,Debt Consolidation,AR,Executive,Employed,28,True,2014-01-15,660,679,17,17,28,0,0,0,0.93,"$100,000+",12500.0,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
9DEB359106969052816A7D3,2013-10-03,36,Current,,0.09534,0.05298,0.0819,AA,10,Debt Consolidation,FL,Executive,Employed,14,True,2013-10-03,720,739,17,16,47,0,0,0,0.28,"$100,000+",11366.666667,0,17500,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
A7323582482744557042725,2013-06-20,36,Current,,0.17192,0.0778,0.1359,B,10,Debt Consolidation,IL,Other,Employed,5,False,2013-06-20,680,699,6,6,11,0,0,0,0.65,"$100,000+",12500.0,1,22500,0,Q2,"(15000.0, 35000.0]",Debt Consolidation
1FC635342721116804D2877,2011-12-24,36,Completed,2012-07-12,0.19108,0.09,0.1621,B,10,Debt Consolidation,CA,Sales - Commission,Employed,86,False,2011-12-24,720,739,12,12,29,1,0,0,0.43,"$100,000+",10000.0,0,8000,0,Q4,"(5000.0, 10000.0]",Debt Consolidation
1EFA35450685453365E7FA7,2012-04-12,36,Current,,0.15538,0.0836,0.127,A,9,Home Improvement,VA,Other,Employed,83,True,2012-04-12,720,739,17,16,58,0,0,0,0.46,"$100,000+",14166.666667,0,21000,0,Q2,"(15000.0, 35000.0]",Home Improvement
602C35872456299973B4156,2013-08-24,36,Current,,0.27285,0.1039,0.2346,D,2,Home Improvement,CA,Executive,Employed,142,True,2013-08-24,660,679,17,16,41,1,1,7,0.82,"$100,000+",15416.666667,2,5000,0,Q3,"(4000.0, 5000.0]",Home Improvement
E0423592173212532E3C3F0,2013-10-14,36,Current,,0.30182,0.10307,0.2629,E,2,Debt Consolidation,MS,Construction,Employed,85,True,2013-10-14,700,719,14,12,31,3,0,0,0.97,"$100,000+",11250.0,0,4000,0,Q4,"(999.999, 4000.0]",Debt Consolidation
FD093596120408650D16CB4,2013-12-13,36,Current,,0.14206,0.06499,0.1139,A,8,Debt Consolidation,NC,Executive,Employed,54,True,2013-12-13,700,719,9,8,27,0,0,0,0.97,"$100,000+",10833.333333,0,25000,0,Q4,"(15000.0, 35000.0]",Debt Consolidation
0AE335685529835928BED57,2013-01-18,36,Current,,0.19645,0.0868,0.1599,B,6,Debt Consolidation,CA,Sales - Retail,Employed,95,True,2013-01-18,780,799,11,8,29,1,0,0,0.73,"$100,000+",13083.333333,0,25000,0,Q1,"(15000.0, 35000.0]",Debt Consolidation
0AEC3553723100653DFB2FE,2012-07-17,36,Current,,0.14328,0.0718,0.1151,A,9,Debt Consolidation,NJ,Engineer - Electrical,Employed,4,True,2012-07-17,780,799,8,8,31,1,0,0,0.29,"$100,000+",13333.333333,0,10000,0,Q3,"(5000.0, 10000.0]",Debt Consolidation
0AFD3586929495898E1A4BE,2013-08-28,36,Current,,0.15833,0.0749,0.1299,A,7,Debt Consolidation,NY,Military Officer,Employed,146,True,2013-08-28,680,699,10,9,26,1,0,0,0.98,"$100,000+",10000.0,1,15000,0,Q3,"(10000.0, 15000.0]",Debt Consolidation
0A493486820531941C9C1D0,2010-06-15,36,Defaulted,2012-11-23,0.09643,0.068,0.093,AA,8,Other,VA,Executive,Full-time,108,True,2010-06-15,820,839,6,6,20,1,0,0,0.15,"$100,000+",11250.0,0,10000,0,Q2,"(5000.0, 10000.0]",Other
B02B35977962974143B82A4,2013-12-19,36,Current,,0.1899,0.07517,0.1535,B,7,Debt Consolidation,CA,Sales - Commission,Employed,0,True,2013-12-19,700,719,16,15,27,0,0,0,0.96,"$100,000+",10833.333333,0,15000,0,Q4,"(10000.0, 15000.0]",Debt Consolidation
